,Ticker,July 20 2011 cosine_similarity,July 20 2011 jaccard_similarity,July 20 2011 simple_similarity,July 20 2011 cosine_quintile,July 20 2011 jaccard_quintile,July 20 2011 simple_quintile,level_0,August 17 2011 cosine_similarity,August 17 2011 jaccard_similarity,August 17 2011 simple_similarity,August 17 2011 cosine_quintile,August 17 2011 jaccard_quintile,August 17 2011 simple_quintile,September 14 2011 cosine_similarity,September 14 2011 jaccard_similarity,September 14 2011 simple_similarity,September 14 2011 cosine_quintile,September 14 2011 jaccard_quintile,September 14 2011 simple_quintile,October 12 2011 cosine_similarity,October 12 2011 jaccard_similarity,October 12 2011 simple_similarity,October 12 2011 cosine_quintile,October 12 2011 jaccard_quintile,October 12 2011 simple_quintile,November 09 2011 cosine_similarity,November 09 2011 jaccard_similarity,November 09 2011 simple_similarity,November 09 2011 cosine_quintile,November 09 2011 jaccard_quintile,November 09 2011 simple_quintile,December 07 2011 cosine_similarity,December 07 2011 jaccard_similarity,December 07 2011 simple_similarity,December 07 2011 cosine_quintile,December 07 2011 jaccard_quintile,December 07 2011 simple_quintile,January 04 2012 cosine_similarity,January 04 2012 jaccard_similarity,January 04 2012 simple_similarity,January 04 2012 cosine_quintile,January 04 2012 jaccard_quintile,January 04 2012 simple_quintile,February 01 2012 cosine_similarity,February 01 2012 jaccard_similarity,February 01 2012 simple_similarity,February 01 2012 cosine_quintile,February 01 2012 jaccard_quintile,February 01 2012 simple_quintile,February 29 2012 cosine_similarity,February 29 2012 jaccard_similarity,February 29 2012 simple_similarity,February 29 2012 cosine_quintile,February 29 2012 jaccard_quintile,February 29 2012 simple_quintile,March 28 2012 cosine_similarity,March 28 2012 jaccard_similarity,March 28 2012 simple_similarity,March 28 2012 cosine_quintile,March 28 2012 jaccard_quintile,March 28 2012 simple_quintile,April 25 2012 cosine_similarity,April 25 2012 jaccard_similarity,April 25 2012 simple_similarity,April 25 2012 cosine_quintile,April 25 2012 jaccard_quintile,April 25 2012 simple_quintile,May 23 2012 cosine_similarity,May 23 2012 jaccard_similarity,May 23 2012 simple_similarity,May 23 2012 cosine_quintile,May 23 2012 jaccard_quintile,May 23 2012 simple_quintile,June 20 2012 cosine_similarity,June 20 2012 jaccard_similarity,June 20 2012 simple_similarity,June 20 2012 cosine_quintile,June 20 2012 jaccard_quintile,June 20 2012 simple_quintile,July 18 2012 cosine_similarity,July 18 2012 jaccard_similarity,July 18 2012 simple_similarity,July 18 2012 cosine_quintile,July 18 2012 jaccard_quintile,July 18 2012 simple_quintile,August 15 2012 cosine_similarity,August 15 2012 jaccard_similarity,August 15 2012 simple_similarity,August 15 2012 cosine_quintile,August 15 2012 jaccard_quintile,August 15 2012 simple_quintile,September 12 2012 cosine_similarity,September 12 2012 jaccard_similarity,September 12 2012 simple_similarity,September 12 2012 cosine_quintile,September 12 2012 jaccard_quintile,September 12 2012 simple_quintile,October 10 2012 cosine_similarity,October 10 2012 jaccard_similarity,October 10 2012 simple_similarity,October 10 2012 cosine_quintile,October 10 2012 jaccard_quintile,October 10 2012 simple_quintile,November 07 2012 cosine_similarity,November 07 2012 jaccard_similarity,November 07 2012 simple_similarity,November 07 2012 cosine_quintile,November 07 2012 jaccard_quintile,November 07 2012 simple_quintile,December 05 2012 cosine_similarity,December 05 2012 jaccard_similarity,December 05 2012 simple_similarity,December 05 2012 cosine_quintile,December 05 2012 jaccard_quintile,December 05 2012 simple_quintile,January 02 2013 cosine_similarity,January 02 2013 jaccard_similarity,January 02 2013 simple_similarity,January 02 2013 cosine_quintile,January 02 2013 jaccard_quintile,January 02 2013 simple_quintile,January 30 2013 cosine_similarity,January 30 2013 jaccard_similarity,January 30 2013 simple_similarity,January 30 2013 cosine_quintile,January 30 2013 jaccard_quintile,January 30 2013 simple_quintile,February 27 2013 cosine_similarity,February 27 2013 jaccard_similarity,February 27 2013 simple_similarity,February 27 2013 cosine_quintile,February 27 2013 jaccard_quintile,February 27 2013 simple_quintile,March 27 2013 cosine_similarity,March 27 2013 jaccard_similarity,March 27 2013 simple_similarity,March 27 2013 cosine_quintile,March 27 2013 jaccard_quintile,March 27 2013 simple_quintile,April 24 2013 cosine_similarity,April 24 2013 jaccard_similarity,April 24 2013 simple_similarity,April 24 2013 cosine_quintile,April 24 2013 jaccard_quintile,April 24 2013 simple_quintile,May 22 2013 cosine_similarity,May 22 2013 jaccard_similarity,May 22 2013 simple_similarity,May 22 2013 cosine_quintile,May 22 2013 jaccard_quintile,May 22 2013 simple_quintile,June 19 2013 cosine_similarity,June 19 2013 jaccard_similarity,June 19 2013 simple_similarity,June 19 2013 cosine_quintile,June 19 2013 jaccard_quintile,June 19 2013 simple_quintile,July 17 2013 cosine_similarity,July 17 2013 jaccard_similarity,July 17 2013 simple_similarity,July 17 2013 cosine_quintile,July 17 2013 jaccard_quintile,July 17 2013 simple_quintile,August 14 2013 cosine_similarity,August 14 2013 jaccard_similarity,August 14 2013 simple_similarity,August 14 2013 cosine_quintile,August 14 2013 jaccard_quintile,August 14 2013 simple_quintile,September 11 2013 cosine_similarity,September 11 2013 jaccard_similarity,September 11 2013 simple_similarity,September 11 2013 cosine_quintile,September 11 2013 jaccard_quintile,September 11 2013 simple_quintile,October 09 2013 cosine_similarity,October 09 2013 jaccard_similarity,October 09 2013 simple_similarity,October 09 2013 cosine_quintile,October 09 2013 jaccard_quintile,October 09 2013 simple_quintile,November 06 2013 cosine_similarity,November 06 2013 jaccard_similarity,November 06 2013 simple_similarity,November 06 2013 cosine_quintile,November 06 2013 jaccard_quintile,November 06 2013 simple_quintile,December 04 2013 cosine_similarity,December 04 2013 jaccard_similarity,December 04 2013 simple_similarity,December 04 2013 cosine_quintile,December 04 2013 jaccard_quintile,December 04 2013 simple_quintile,January 01 2014 cosine_similarity,January 01 2014 jaccard_similarity,January 01 2014 simple_similarity,January 01 2014 cosine_quintile,January 01 2014 jaccard_quintile,January 01 2014 simple_quintile,January 29 2014 cosine_similarity,January 29 2014 jaccard_similarity,January 29 2014 simple_similarity,January 29 2014 cosine_quintile,January 29 2014 jaccard_quintile,January 29 2014 simple_quintile,February 26 2014 cosine_similarity,February 26 2014 jaccard_similarity,February 26 2014 simple_similarity,February 26 2014 cosine_quintile,February 26 2014 jaccard_quintile,February 26 2014 simple_quintile,March 26 2014 cosine_similarity,March 26 2014 jaccard_similarity,March 26 2014 simple_similarity,March 26 2014 cosine_quintile,March 26 2014 jaccard_quintile,March 26 2014 simple_quintile,April 23 2014 cosine_similarity,April 23 2014 jaccard_similarity,April 23 2014 simple_similarity,April 23 2014 cosine_quintile,April 23 2014 jaccard_quintile,April 23 2014 simple_quintile,May 21 2014 cosine_similarity,May 21 2014 jaccard_similarity,May 21 2014 simple_similarity,May 21 2014 cosine_quintile,May 21 2014 jaccard_quintile,May 21 2014 simple_quintile,June 18 2014 cosine_similarity,June 18 2014 jaccard_similarity,June 18 2014 simple_similarity,June 18 2014 cosine_quintile,June 18 2014 jaccard_quintile,June 18 2014 simple_quintile,July 16 2014 cosine_similarity,July 16 2014 jaccard_similarity,July 16 2014 simple_similarity,July 16 2014 cosine_quintile,July 16 2014 jaccard_quintile,July 16 2014 simple_quintile,August 13 2014 cosine_similarity,August 13 2014 jaccard_similarity,August 13 2014 simple_similarity,August 13 2014 cosine_quintile,August 13 2014 jaccard_quintile,August 13 2014 simple_quintile,September 10 2014 cosine_similarity,September 10 2014 jaccard_similarity,September 10 2014 simple_similarity,September 10 2014 cosine_quintile,September 10 2014 jaccard_quintile,September 10 2014 simple_quintile,October 08 2014 cosine_similarity,October 08 2014 jaccard_similarity,October 08 2014 simple_similarity,October 08 2014 cosine_quintile,October 08 2014 jaccard_quintile,October 08 2014 simple_quintile,November 05 2014 cosine_similarity,November 05 2014 jaccard_similarity,November 05 2014 simple_similarity,November 05 2014 cosine_quintile,November 05 2014 jaccard_quintile,November 05 2014 simple_quintile,December 03 2014 cosine_similarity,December 03 2014 jaccard_similarity,December 03 2014 simple_similarity,December 03 2014 cosine_quintile,December 03 2014 jaccard_quintile,December 03 2014 simple_quintile,December 31 2014 cosine_similarity,December 31 2014 jaccard_similarity,December 31 2014 simple_similarity,December 31 2014 cosine_quintile,December 31 2014 jaccard_quintile,December 31 2014 simple_quintile,January 28 2015 cosine_similarity,January 28 2015 jaccard_similarity,January 28 2015 simple_similarity,January 28 2015 cosine_quintile,January 28 2015 jaccard_quintile,January 28 2015 simple_quintile,February 25 2015 cosine_similarity,February 25 2015 jaccard_similarity,February 25 2015 simple_similarity,February 25 2015 cosine_quintile,February 25 2015 jaccard_quintile,February 25 2015 simple_quintile,March 25 2015 cosine_similarity,March 25 2015 jaccard_similarity,March 25 2015 simple_similarity,March 25 2015 cosine_quintile,March 25 2015 jaccard_quintile,March 25 2015 simple_quintile,April 22 2015 cosine_similarity,April 22 2015 jaccard_similarity,April 22 2015 simple_similarity,April 22 2015 cosine_quintile,April 22 2015 jaccard_quintile,April 22 2015 simple_quintile,May 20 2015 cosine_similarity,May 20 2015 jaccard_similarity,May 20 2015 simple_similarity,May 20 2015 cosine_quintile,May 20 2015 jaccard_quintile,May 20 2015 simple_quintile,June 17 2015 cosine_similarity,June 17 2015 jaccard_similarity,June 17 2015 simple_similarity,June 17 2015 cosine_quintile,June 17 2015 jaccard_quintile,June 17 2015 simple_quintile,July 15 2015 cosine_similarity,July 15 2015 jaccard_similarity,July 15 2015 simple_similarity,July 15 2015 cosine_quintile,July 15 2015 jaccard_quintile,July 15 2015 simple_quintile,August 12 2015 cosine_similarity,August 12 2015 jaccard_similarity,August 12 2015 simple_similarity,August 12 2015 cosine_quintile,August 12 2015 jaccard_quintile,August 12 2015 simple_quintile,September 09 2015 cosine_similarity,September 09 2015 jaccard_similarity,September 09 2015 simple_similarity,September 09 2015 cosine_quintile,September 09 2015 jaccard_quintile,September 09 2015 simple_quintile,October 07 2015 cosine_similarity,October 07 2015 jaccard_similarity,October 07 2015 simple_similarity,October 07 2015 cosine_quintile,October 07 2015 jaccard_quintile,October 07 2015 simple_quintile,November 04 2015 cosine_similarity,November 04 2015 jaccard_similarity,November 04 2015 simple_similarity,November 04 2015 cosine_quintile,November 04 2015 jaccard_quintile,November 04 2015 simple_quintile,December 02 2015 cosine_similarity,December 02 2015 jaccard_similarity,December 02 2015 simple_similarity,December 02 2015 cosine_quintile,December 02 2015 jaccard_quintile,December 02 2015 simple_quintile,December 30 2015 cosine_similarity,December 30 2015 jaccard_similarity,December 30 2015 simple_similarity,December 30 2015 cosine_quintile,December 30 2015 jaccard_quintile,December 30 2015 simple_quintile,January 27 2016 cosine_similarity,January 27 2016 jaccard_similarity,January 27 2016 simple_similarity,January 27 2016 cosine_quintile,January 27 2016 jaccard_quintile,January 27 2016 simple_quintile,February 24 2016 cosine_similarity,February 24 2016 jaccard_similarity,February 24 2016 simple_similarity,February 24 2016 cosine_quintile,February 24 2016 jaccard_quintile,February 24 2016 simple_quintile,March 23 2016 cosine_similarity,March 23 2016 jaccard_similarity,March 23 2016 simple_similarity,March 23 2016 cosine_quintile,March 23 2016 jaccard_quintile,March 23 2016 simple_quintile,April 20 2016 cosine_similarity,April 20 2016 jaccard_similarity,April 20 2016 simple_similarity,April 20 2016 cosine_quintile,April 20 2016 jaccard_quintile,April 20 2016 simple_quintile,May 18 2016 cosine_similarity,May 18 2016 jaccard_similarity,May 18 2016 simple_similarity,May 18 2016 cosine_quintile,May 18 2016 jaccard_quintile,May 18 2016 simple_quintile,June 15 2016 cosine_similarity,June 15 2016 jaccard_similarity,June 15 2016 simple_similarity,June 15 2016 cosine_quintile,June 15 2016 jaccard_quintile,June 15 2016 simple_quintile,July 13 2016 cosine_similarity,July 13 2016 jaccard_similarity,July 13 2016 simple_similarity,July 13 2016 cosine_quintile,July 13 2016 jaccard_quintile,July 13 2016 simple_quintile,August 10 2016 cosine_similarity,August 10 2016 jaccard_similarity,August 10 2016 simple_similarity,August 10 2016 cosine_quintile,August 10 2016 jaccard_quintile,August 10 2016 simple_quintile,September 07 2016 cosine_similarity,September 07 2016 jaccard_similarity,September 07 2016 simple_similarity,September 07 2016 cosine_quintile,September 07 2016 jaccard_quintile,September 07 2016 simple_quintile,October 05 2016 cosine_similarity,October 05 2016 jaccard_similarity,October 05 2016 simple_similarity,October 05 2016 cosine_quintile,October 05 2016 jaccard_quintile,October 05 2016 simple_quintile,November 02 2016 cosine_similarity,November 02 2016 jaccard_similarity,November 02 2016 simple_similarity,November 02 2016 cosine_quintile,November 02 2016 jaccard_quintile,November 02 2016 simple_quintile,November 30 2016 cosine_similarity,November 30 2016 jaccard_similarity,November 30 2016 simple_similarity,November 30 2016 cosine_quintile,November 30 2016 jaccard_quintile,November 30 2016 simple_quintile,December 28 2016 cosine_similarity,December 28 2016 jaccard_similarity,December 28 2016 simple_similarity,December 28 2016 cosine_quintile,December 28 2016 jaccard_quintile,December 28 2016 simple_quintile,January 25 2017 cosine_similarity,January 25 2017 jaccard_similarity,January 25 2017 simple_similarity,January 25 2017 cosine_quintile,January 25 2017 jaccard_quintile,January 25 2017 simple_quintile,February 22 2017 cosine_similarity,February 22 2017 jaccard_similarity,February 22 2017 simple_similarity,February 22 2017 cosine_quintile,February 22 2017 jaccard_quintile,February 22 2017 simple_quintile,March 22 2017 cosine_similarity,March 22 2017 jaccard_similarity,March 22 2017 simple_similarity,March 22 2017 cosine_quintile,March 22 2017 jaccard_quintile,March 22 2017 simple_quintile,April 19 2017 cosine_similarity,April 19 2017 jaccard_similarity,April 19 2017 simple_similarity,April 19 2017 cosine_quintile,April 19 2017 jaccard_quintile,April 19 2017 simple_quintile,May 17 2017 cosine_similarity,May 17 2017 jaccard_similarity,May 17 2017 simple_similarity,May 17 2017 cosine_quintile,May 17 2017 jaccard_quintile,May 17 2017 simple_quintile,June 14 2017 cosine_similarity,June 14 2017 jaccard_similarity,June 14 2017 simple_similarity,June 14 2017 cosine_quintile,June 14 2017 jaccard_quintile,June 14 2017 simple_quintile,July 12 2017 cosine_similarity,July 12 2017 jaccard_similarity,July 12 2017 simple_similarity,July 12 2017 cosine_quintile,July 12 2017 jaccard_quintile,July 12 2017 simple_quintile,August 09 2017 cosine_similarity,August 09 2017 jaccard_similarity,August 09 2017 simple_similarity,August 09 2017 cosine_quintile,August 09 2017 jaccard_quintile,August 09 2017 simple_quintile,September 06 2017 cosine_similarity,September 06 2017 jaccard_similarity,September 06 2017 simple_similarity,September 06 2017 cosine_quintile,September 06 2017 jaccard_quintile,September 06 2017 simple_quintile,October 04 2017 cosine_similarity,October 04 2017 jaccard_similarity,October 04 2017 simple_similarity,October 04 2017 cosine_quintile,October 04 2017 jaccard_quintile,October 04 2017 simple_quintile,index,CIK,File Date,Report Type,Report URL,November 01 2017 cosine_similarity,November 01 2017 jaccard_similarity,November 01 2017 simple_similarity,November 01 2017 cosine_quintile,November 01 2017 jaccard_quintile,November 01 2017 simple_quintile
0,GIS,0.99408541487,0.873080859775,0.906482465462,1,1,1,,0.99408541487,0.873080859775,0.906482465462,3,3,3,0.99408541487,0.873080859775,0.906482465462,4,4,4,0.973840091352,0.804295942721,0.825980392157,3,3,2,0.973840091352,0.804295942721,0.825980392157,3,3,3,0.973840091352,0.804295942721,0.825980392157,3,3,3,0.988068900075,0.936288088643,0.952112676056,4,4,4,0.988068900075,0.936288088643,0.952112676056,4,4,3,0.988068900075,0.936288088643,0.952112676056,3,5,3,0.989364973053,0.931318681319,0.957627118644,2,5,3,0.989364973053,0.931318681319,0.957627118644,2,5,3,0.989364973053,0.931318681319,0.957627118644,3,4,4,0.989364973053,0.931318681319,0.957627118644,4,4,4,0.997855974429,0.936807095344,0.950506186727,5,4,3,0.997855974429,0.936807095344,0.950506186727,5,5,3,0.997855974429,0.936807095344,0.950506186727,5,5,3,0.993663416878,0.96875,0.979885057471,4,5,4,0.993663416878,0.96875,0.979885057471,4,5,4,0.993663416878,0.96875,0.979885057471,4,5,5,0.989131124764,0.949295774648,0.979651162791,4,5,5,0.989131124764,0.949295774648,0.979651162791,4,5,4,0.989131124764,0.949295774648,0.979651162791,3,5,4,0.992475261196,0.941828254848,0.974212034384,3,4,3,0.992475261196,0.941828254848,0.974212034384,3,4,4,0.992475261196,0.941828254848,0.974212034384,4,5,4,0.992475261196,0.941828254848,0.974212034384,4,5,4,0.998305930773,0.957954545455,0.982517482517,5,5,4,0.998305930773,0.957954545455,0.982517482517,5,5,5,0.998305930773,0.957954545455,0.982517482517,5,5,5,0.992974069546,0.952112676056,0.979710144928,4,5,5,0.992974069546,0.952112676056,0.979710144928,4,5,5,0.992974069546,0.952112676056,0.979710144928,4,5,4,0.989151375647,0.942148760331,0.98275862069,4,5,4,0.989151375647,0.942148760331,0.98275862069,4,5,4,0.989151375647,0.942148760331,0.98275862069,4,5,4,0.994336965507,0.947945205479,0.982954545455,4,5,4,0.994336965507,0.947945205479,0.982954545455,4,5,4,0.994336965507,0.947945205479,0.982954545455,4,5,4,0.994336965507,0.947945205479,0.982954545455,4,4,4,0.995362260733,0.879492600423,0.961849710983,4,4,3,0.995362260733,0.879492600423,0.961849710983,4,4,3,0.995362260733,0.879492600423,0.961849710983,4,5,4,0.991219912727,0.942148760331,0.98275862069,4,5,5,0.991219912727,0.942148760331,0.98275862069,5,5,5,0.991219912727,0.942148760331,0.98275862069,5,5,5,0.990702604781,0.940217391304,0.96918767507,5,5,4,0.990702604781,0.940217391304,0.96918767507,5,5,4,0.990702604781,0.940217391304,0.96918767507,3,4,4,0.993975375401,0.945652173913,0.969359331476,4,4,4,0.993975375401,0.945652173913,0.969359331476,3,4,4,0.993975375401,0.945652173913,0.969359331476,4,4,4,0.993975375401,0.945652173913,0.969359331476,4,4,4,0.997775867746,0.884263959391,0.953997809419,4,4,4,0.997775867746,0.884263959391,0.953997809419,4,4,4,0.997775867746,0.884263959391,0.953997809419,5,4,4,0.988233247098,0.921409214092,0.952380952381,4,4,4,0.988233247098,0.921409214092,0.952380952381,4,4,4,0.988233247098,0.921409214092,0.952380952381,4,4,4,0.989683016168,0.945504087193,0.971988795518,4,4,4,0.989683016168,0.945504087193,0.971988795518,4,4,4,0.989683016168,0.945504087193,0.971988795518,4,4,4,0.989683016168,0.945504087193,0.971988795518,4,5,5,0.990803854082,0.932065217391,0.960784313725,3,4,4,0.990803854082,0.932065217391,0.960784313725,4,4,4,0.990803854082,0.932065217391,0.960784313725,4,4,4,0.999170636963,0.958932238193,0.990455991516,5,5,5,0.999170636963,0.958932238193,0.990455991516,5,5,5,0.999170636963,0.958932238193,0.990455991516,5,5,5,0.987967770192,0.949860724234,0.96875,4,5,5,0.987967770192,0.949860724234,0.96875,4,5,5,0.987967770192,0.949860724234,0.96875,5,5,5,0.989567229376,0.945652173913,0.974789915966,5,5,5,0.989567229376,0.945652173913,0.974789915966,5,5,5,0.989567229376,0.945652173913,0.974789915966,4,5,5,0.992342885988,0.940054495913,0.974576271186,4,5,5,0.992342885988,0.940054495913,0.974576271186,3,5,5,0.992342885988,0.940054495913,0.974576271186,4,5,5,0.992342885988,0.940054495913,0.974576271186,5,5,5,0.9994363946,0.964394710071,0.982383419689,5,5,5,0.9994363946,0.964394710071,0.982383419689,5,5,5,0.9994363946,0.964394710071,0.982383419689,5,5,5,0.991230599023,0.966386554622,0.991379310345,5,5,5,,,,,,0.991230599023,0.966386554622,0.991379310345,5,5,5
1,KR,0.955605295237,0.796875,0.891608391608,1,1,1,,0.955605295237,0.796875,0.891608391608,2,2,3,0.955605295237,0.796875,0.891608391608,3,3,3,0.970464941268,0.82334384858,0.881756756757,3,4,3,0.970464941268,0.82334384858,0.881756756757,3,4,4,0.970464941268,0.82334384858,0.881756756757,3,4,4,0.968236743017,0.834415584416,0.927797833935,3,4,3,0.968236743017,0.834415584416,0.927797833935,3,4,3,0.968236743017,0.834415584416,0.927797833935,3,4,3,0.995880744664,0.879765395894,0.953895071542,4,3,3,0.995880744664,0.879765395894,0.953895071542,4,3,3,0.995880744664,0.879765395894,0.953895071542,4,3,3,0.995880744664,0.879765395894,0.953895071542,5,4,3,0.966055613297,0.816455696203,0.892733564014,3,3,2,0.966055613297,0.816455696203,0.892733564014,3,3,2,0.966055613297,0.816455696203,0.892733564014,3,3,2,0.969943592626,0.834920634921,0.932624113475,3,3,3,0.969943592626,0.834920634921,0.932624113475,3,3,3,0.969943592626,0.834920634921,0.932624113475,3,3,3,0.970604326539,0.819047619048,0.895833333333,3,3,3,0.970604326539,0.819047619048,0.895833333333,3,3,3,0.970604326539,0.819047619048,0.895833333333,2,3,2,0.970604326539,0.819047619048,0.895833333333,2,3,2,0.997828904059,0.929640718563,0.950995405819,5,4,3,0.997828904059,0.929640718563,0.950995405819,5,4,3,0.997828904059,0.929640718563,0.950995405819,5,4,4,0.966498367953,0.809061488673,0.877192982456,2,4,3,0.966498367953,0.809061488673,0.877192982456,2,4,3,0.966498367953,0.809061488673,0.877192982456,2,4,3,0.950994606634,0.705570291777,0.898648648649,2,3,3,0.950994606634,0.705570291777,0.898648648649,2,3,4,0.950994606634,0.705570291777,0.898648648649,2,3,3,0.970068864357,0.849673202614,0.912280701754,2,3,3,0.970068864357,0.849673202614,0.912280701754,2,3,3,0.970068864357,0.849673202614,0.912280701754,3,4,3,0.970068864357,0.849673202614,0.912280701754,2,4,3,0.990727586146,0.815612382234,0.952830188679,3,3,4,0.990727586146,0.815612382234,0.952830188679,4,3,3,0.990727586146,0.815612382234,0.952830188679,4,3,3,0.942262229733,0.748520710059,0.923357664234,2,2,3,0.942262229733,0.748520710059,0.923357664234,2,3,3,0.942262229733,0.748520710059,0.923357664234,2,4,3,0.954614688965,0.720207253886,0.801152737752,2,4,3,0.954614688965,0.720207253886,0.801152737752,3,3,3,0.954614688965,0.720207253886,0.801152737752,3,3,3,0.974677887054,0.775641025641,0.861209964413,3,3,3,0.974677887054,0.775641025641,0.861209964413,3,3,3,0.974677887054,0.775641025641,0.861209964413,3,3,3,0.974677887054,0.775641025641,0.861209964413,3,3,2,0.995442828011,0.886111111111,0.894810659187,4,4,2,0.995442828011,0.886111111111,0.894810659187,4,3,3,0.995442828011,0.886111111111,0.894810659187,4,3,3,0.934753814512,0.667560321716,0.785488958991,1,2,1,0.934753814512,0.667560321716,0.785488958991,1,3,2,0.934753814512,0.667560321716,0.785488958991,1,3,2,0.936173270481,0.712290502793,0.804416403785,1,3,3,0.936173270481,0.712290502793,0.804416403785,2,3,3,0.936173270481,0.712290502793,0.804416403785,2,3,3,0.972803399691,0.831683168317,0.923076923077,3,3,3,0.972803399691,0.831683168317,0.923076923077,3,4,3,0.972803399691,0.831683168317,0.923076923077,3,3,3,0.972803399691,0.831683168317,0.923076923077,3,4,3,0.998962990573,0.943620178042,0.986046511628,5,5,5,0.998962990573,0.943620178042,0.986046511628,5,5,5,0.998962990573,0.943620178042,0.986046511628,5,5,5,0.961004089303,0.744927536232,0.84262295082,3,4,3,0.961004089303,0.744927536232,0.84262295082,3,4,4,0.961004089303,0.744927536232,0.84262295082,2,4,4,0.961998898612,0.800604229607,0.89527027027,2,4,4,0.961998898612,0.800604229607,0.89527027027,2,4,4,0.961998898612,0.800604229607,0.89527027027,3,4,4,0.969196500019,0.79375,0.900709219858,3,4,4,0.969196500019,0.79375,0.900709219858,2,4,4,0.969196500019,0.79375,0.900709219858,3,3,3,0.969196500019,0.79375,0.900709219858,2,3,3,0.999039385463,0.973293768546,0.986466165414,5,5,5,0.999039385463,0.973293768546,0.986466165414,5,5,5,0.999039385463,0.973293768546,0.986466165414,5,5,5,0.961479722756,0.735632183908,0.861952861953,2,3,3,0.961479722756,0.735632183908,0.861952861953,2,3,3,0.961479722756,0.735632183908,0.861952861953,2,3,3,0.947715612418,0.756302521008,0.9,2,4,3,,,,,,0.947715612418,0.756302521008,0.9,2,3,3
